object_id,Time (MJD),Flux,Flux_err,Filter,Flux_dered,A_lambda,Flux_err_dered,Magnitude,Magnitude_err,SNR,Abs_Magnitude,Abs_Magnitude_k,Time_rest
aderthad_cuil_nimbrethil,62599.8757,2.3557346,0.13222587,r,2.817649548278366,0.19440153758107023,0.15815285935699802,22.775348182919466,0.06094167580025433,17.815988656380178,-18.6175270795921,-18.29378572205045,46459.7563455544
aderthad_cuil_nimbrethil,62561.2276,0.64075075,0.07766746,g,0.8314778180164245,0.28290386124414196,0.10078610157175456,24.1004389530403,0.13160557869593412,8.249925387028238,-17.292436309471267,-16.968694951929617,46431.07288110435
aderthad_cuil_nimbrethil,62563.501,1.23855675,0.3120138,z,1.3727227586549768,0.1116673087100674,0.34581253081412877,23.55610853728246,0.2735156697859521,3.9695575964909247,-17.836766725229108,-17.513025367687458,46432.76013062194
aderthad_cuil_nimbrethil,62565.7744,0.92814887,0.14566809,r,1.1101412885350397,0.19440153758107023,0.17423084416515866,23.786619984040275,0.1704005944552468,6.371669114354422,-17.60625527847129,-17.28251392092964,46434.44738013953
aderthad_cuil_nimbrethil,62565.7744,0.7242182,0.16109818,i,0.8262186215663212,0.14306386083885972,0.18378758807282541,24.107328174752585,0.2415157842576201,4.495508267070429,-17.28554708775898,-16.961805730217332,46434.44738013953
aderthad_cuil_nimbrethil,62568.0478,1.22367971,0.12987153,r,1.4636201302637837,0.19440153758107023,0.15533687786337236,23.48649468719996,0.11523131497238895,9.422232185914803,-17.906380575311605,-17.582639217769955,46436.13462965712
aderthad_cuil_nimbrethil,62572.5947,1.20265301,0.28263143,z,1.332929764899276,0.1116673087100674,0.31324733103444874,23.588047457150235,0.2551552057010716,4.255199112144038,-17.80482780536133,-17.48108644781968,46439.509202909314
aderthad_cuil_nimbrethil,62586.2352,2.03347169,0.19934799,r,2.4321969838051136,0.19440153758107023,0.23843635610467337,22.935068758367677,0.10643832965717931,10.200612958274622,-18.45780650414389,-18.13406514660224,46449.63277423186
aderthad_cuil_nimbrethil,62595.3289,1.92621807,0.24915493,u,2.6739718658085287,0.3561284520698196,0.3458763488017187,22.83217353847927,0.14043920172287525,7.731005242400783,-18.560701724032295,-18.236960366490646,46456.38184651922
aderthad_cuil_nimbrethil,62595.3289,2.19894827,0.12919935,r,2.630120387777551,0.19440153758107023,0.15453289609337084,22.850126552815556,0.0637925020065239,17.019809077986846,-18.54274870969601,-18.21900735215436,46456.38184651922
aderthad_cuil_nimbrethil,62599.8757,2.11798739,0.26516287,u,2.94018563173236,0.3561284520698196,0.36809853737746545,22.729128744983132,0.1359294816748523,7.987496100038442,-18.663746517528434,-18.340005159986784,46459.7563455544
aderthad_cuil_nimbrethil,62586.2352,2.132713,0.23383172,i,2.433088805358072,0.14306386083885972,0.2667650735329241,22.934670720924025,0.1190406605224733,9.12071724058652,-18.45820454158754,-18.13446318404589,46449.63277423186
