object_id,Time (MJD),Flux,Flux_err,Filter,Flux_dered,A_lambda,Flux_err_dered,Magnitude,Magnitude_err,SNR,Abs_Magnitude,Abs_Magnitude_k,Time_rest
gondrath_aear_puig,63302.0734,0.64371455,0.20323342,r,0.7218718713338185,0.12441698405188495,0.227909232769357,24.253915324032683,0.34278840226745677,3.1673656330735365,-19.021901555537433,-18.434533266405715,36852.81096815509
gondrath_aear_puig,62180.4926,0.34053743,0.09791,r,0.3818841625582476,0.12441698405188495,0.10979785204838724,24.945236502901587,0.31216665905967655,3.4780658768256556,-18.33058037666853,-17.74321208753681,36199.8559701927
gondrath_aear_puig,61802.8465,0.5694169,0.16529726,i,0.6195191009092046,0.09156087093687022,0.17984153596065558,24.419928869749064,0.31518070455815017,3.4448054371863153,-18.85588800982105,-18.268519720689333,35980.000291086915
gondrath_aear_puig,61530.2597,0.44067188,0.12107976,r,0.4941765486888434,0.12441698405188495,0.1357807943471988,24.665360292364376,0.2983187379585581,3.639517290090433,-18.61045658720574,-18.023088298074022,35821.30738778599
gondrath_aear_puig,61550.1359,1.21457893,0.31014631,r,1.362048387878955,0.12441698405188495,0.3478030707663491,23.56458428099168,0.2772459403187063,3.916148252739168,-19.711232598578434,-19.123864309446716,35832.878791407114
gondrath_aear_puig,61592.7275,0.41267946,0.11464512,g,0.4875691762670956,0.18105847119625088,0.135449985132389,24.679975017120267,0.3016247949021749,3.59962517375358,-18.59584186244985,-18.00847357331813,35857.67450660768
gondrath_aear_puig,61797.1676,0.74262349,0.22122873,i,0.8079658978138087,0.09156087093687022,0.24069433819910366,24.131583045543273,0.3234425586156195,3.3568130594972905,-19.144233834026842,-18.556865544895125,35976.69418408337
gondrath_aear_puig,62572.3361,1.73836783,0.46433414,z,1.8566434398758498,0.07146707757444314,0.49592665031162847,23.228244353728094,0.29001019128571304,3.7437863819360775,-20.04757252584202,-19.460204236710304,36427.977004133434
gondrath_aear_puig,62583.6938,0.96242872,0.12819476,g,1.1370824664406491,0.18105847119625088,0.15145850373788414,23.760585715133338,0.14461922145494496,7.507551166677953,-19.515231164436777,-18.92786287530506,36434.589159923155
gondrath_aear_puig,62583.6938,1.5099939,0.23683189,r,1.6933314965393447,0.12441698405188495,0.26558709854519374,23.328210656092935,0.17029006369780353,6.37580479554506,-19.94760622347718,-19.360237934345463,36434.589159923155
gondrath_aear_puig,62586.5333,2.09379232,0.32027082,i,2.27802219354044,0.09156087093687022,0.34845100391971806,23.006170745131293,0.16607646387850636,6.537568174334457,-20.269646134438823,-19.682277845307105,36436.24224253362
gondrath_aear_puig,62586.5333,2.10194021,0.52705618,z,2.244952670291745,0.07146707757444314,0.5629161919333407,23.022047648964836,0.27224560139487386,3.9880762047036424,-20.25376923060528,-19.66640094147356,36436.24224253362
gondrath_aear_puig,62592.2122,0.73322813,0.10643512,g,0.8662884151296575,0.18105847119625088,0.12575010102099451,24.05590935573209,0.15760505975374411,6.888967945918604,-19.219907523838025,-18.632539234706307,36439.54834953717
gondrath_aear_puig,62592.2122,1.38585586,0.13095835,r,1.554121097708819,0.12441698405188495,0.14685880438975502,23.421353481844474,0.10259813160539422,10.582416928741084,-19.85446339772564,-19.267095108593924,36439.54834953717
gondrath_aear_puig,62572.3361,2.23742934,0.33219987,i,2.4342976351152816,0.09156087093687022,0.36142967443459206,22.93413142934493,0.16120349350337207,6.73519029372287,-20.341685450225185,-19.754317161093468,36427.977004133434
gondrath_aear_puig,62566.6572,1.85377326,0.13705112,r,2.078851211650868,0.12441698405188495,0.15369133486697747,23.10550710490759,0.0802694515545288,13.526144551025926,-20.170309774662524,-19.582941485530807,36424.67089712989
gondrath_aear_puig,62563.8177,1.38922649,0.42658783,i,1.5114625962876236,0.09156087093687022,0.4641226997309153,23.45157211155401,0.3333954937327794,3.256601319357845,-19.824244768016104,-19.236876478884387,36423.017814519415
gondrath_aear_puig,62504.1894,1.53007282,0.35373337,z,1.634176389346403,0.07146707757444314,0.3778007908002282,23.366818293527196,0.2510083975219579,4.325497535050199,-19.90899858604292,-19.321630296911202,36388.3037783082
