object_id,Time (MJD),Flux,Flux_err,Filter,Flux_dered,A_lambda,Flux_err_dered,Magnitude,Magnitude_err,SNR,Abs_Magnitude,Abs_Magnitude_k,Time_rest
raegdan_ah_glamog,63772.4322,3.23261434,0.32496396,i,4.799881638758674,0.4291915825165792,0.48251612497094476,22.196989301899386,0.10914544684398468,9.947608774831522,-20.415793610521185,-19.93437497717982,40932.24146341463
raegdan_ah_glamog,63772.4322,3.00183126,0.5068757,z,4.086834456753596,0.3350019261302022,0.690084450666657,22.371598006455965,0.18333252309529222,5.922223653649208,-20.241184905964605,-19.759766272623242,40932.24146341463
raegdan_ah_glamog,63775.0,2.97054658,0.15056002,r,5.082977787719305,0.5832046127432108,0.25762707864307394,22.13477009261135,0.0550297597767708,19.72998263416809,-20.47801281980922,-19.996594186467856,40933.88960205391
raegdan_ah_glamog,64080.5576,3.02699759,0.20789947,i,4.494575790568248,0.4291915825165792,0.3086952985429928,22.268343851802793,0.07457025478802133,14.559910085388866,-20.344439060617777,-19.863020427276414,41130.011296534016
raegdan_ah_glamog,64083.1253,3.19475076,0.44201508,z,4.349484150120996,0.3350019261302022,0.6017801478117385,22.303971240838436,0.1502188469328546,7.227696303936057,-20.308811671582134,-19.82739303824077,41131.65937098845
raegdan_ah_glamog,64083.1253,5.34229911,1.34418448,y,6.789807772881177,0.26032319751674204,1.7083944651107796,21.82042192456283,0.2731838344802037,3.9743794021487284,-20.79236098785774,-20.310942354516378,41131.65937098845
raegdan_ah_glamog,64093.3962,1.862012,0.2367922,g,4.068807178236136,0.848711583732426,0.5174305015812608,22.376397849733234,0.13807315127095202,7.863485368183581,-20.236385062687337,-19.754966429345973,41138.25173299101
raegdan_ah_glamog,64093.3962,2.76128464,0.26131465,r,4.724904361099262,0.5832046127432108,0.4471421422907445,22.214083066818343,0.10274883372353055,10.566895656251956,-20.398699845602227,-19.917281212260864,41138.25173299101
raegdan_ah_glamog,64098.5316,1.82749839,0.09578512,g,3.993389176571891,0.848711583732426,0.2093064834298649,22.39671153099274,0.05690695719907146,19.079147053321016,-20.21607138142783,-19.734652748086468,41141.547881899874
raegdan_ah_glamog,64098.5316,3.01194818,0.12313485,r,5.1538211182339335,0.5832046127432108,0.210699172892333,22.11974227044317,0.044387206127982436,24.46056644402458,-20.4930406419774,-20.01162200863604,41141.547881899874
raegdan_ah_glamog,64126.7764,2.91788582,0.28689447,r,4.992868622232185,0.5832046127432108,0.49091242273316,22.154190275835756,0.10675253667872961,10.170589276258966,-20.458592636584815,-19.97717400324345,41159.67676508344
raegdan_ah_glamog,64126.7764,3.16598396,0.41612931,i,4.700946874537616,0.4291915825165792,0.6178811402594706,22.21960226416138,0.14270655298203688,7.6081734305137045,-20.39318064825919,-19.911762014917826,41159.67676508344
raegdan_ah_glamog,64131.9119,2.82380194,0.11885295,r,4.831879302811229,0.5832046127432108,0.2033723049227234,22.189775428892,0.04569830094291518,23.758787139906918,-20.423007483528572,-19.94158885018721,41162.972978177146
raegdan_ah_glamog,63721.078,1.74809579,0.09636023,g,3.8198812352425056,0.848711583732426,0.21056319482392435,22.444940971338458,0.05984900313147053,18.141257965033915,-20.167841941082113,-19.68642330774075,40899.27984595636
raegdan_ah_glamog,63525.9319,1.76084919,0.23061605,r,3.0130338236586516,0.5832046127432108,0.3946129872306411,22.70255560479328,0.14219741037749575,7.635414751054839,-19.91022730762729,-19.42880867428593,40774.0256097561
raegdan_ah_glamog,63513.0934,1.46144006,0.17355103,r,2.5007072479783057,0.5832046127432108,0.29696758046655736,22.904908490146422,0.12893490592016774,8.42080891136169,-19.70787442227415,-19.226455788932785,40765.78523748395
raegdan_ah_glamog,63495.1194,1.58168635,0.49272855,z,2.153382290701053,0.3350019261302022,0.670823854358235,23.067262779488857,0.33822965333991545,3.210056226699265,-19.545520132931713,-19.06410149959035,40754.2486521181
raegdan_ah_glamog,63412.9526,1.00076443,0.28398363,r,1.7124334634838723,0.5832046127432108,0.48593161039268995,23.31603135727717,0.3080957909841348,3.524021543072747,-19.296751555143402,-18.81533292180204,40701.51001283697
raegdan_ah_glamog,63466.8746,1.55335001,0.3313767,i,2.3064601611476494,0.4291915825165792,0.49203795149978874,22.992700728382566,0.2316204836560134,4.68756557114607,-19.620082184038004,-19.13866355069664,40736.119768934535
raegdan_ah_glamog,63495.1194,1.26674341,0.41091846,i,1.88089818183432,0.4291915825165792,0.610143915645994,23.214152405687436,0.3522015948166292,3.0827123463861903,-19.398630506733134,-18.91721187339177,40754.2486521181
