object_id,Time (MJD),Flux,Flux_err,Filter,Flux_dered,A_lambda,Flux_err_dered,Magnitude,Magnitude_err,SNR,Abs_Magnitude,Abs_Magnitude_k,Time_rest
suil_sogannen_bain,63222.3736,2.4495226,0.36352635,z,2.6963146992507894,0.10422282146272958,0.4001520300608728,22.823139173977932,0.16113087488091574,6.7382257159625425,-19.360091051909368,-18.939510478125815,42917.910257280564
suil_sogannen_bain,63224.6738,2.20411561,0.50285986,z,2.426182684777483,0.10422282146272958,0.5535235446209781,22.937756874975108,0.24770622441243192,4.3831607676938065,-19.245473350912192,-18.82489277712864,42919.47172629149
suil_sogannen_bain,63226.9739,1.54079158,0.40330593,z,1.696028028333296,0.10422282146272958,0.4439394465493031,23.326483059600328,0.28419408275494845,3.820403979678652,-18.856747166286972,-18.43616659250342,42921.03312741836
suil_sogannen_bain,63229.2741,2.54122539,0.54411511,z,2.797256646322153,0.10422282146272958,0.5989353064868478,22.78323483625316,0.23247267904990987,4.67038195281877,-19.39999538963414,-18.979414815850586,42922.5945964293
suil_sogannen_bain,63243.0753,1.35328249,0.32256698,r,1.5994292594054202,0.18144143507566557,0.3812382630695554,23.39015303081501,0.25879493101657686,4.195353442562534,-18.79307719507229,-18.372496621288736,42931.96341049487
suil_sogannen_bain,63243.0753,1.33061522,0.24206448,i,1.5047452975137783,0.13352627011626908,0.273742087494774,23.456408135323905,0.19751628109435732,5.496945359352186,-18.726822090563395,-18.306241516779842,42931.96341049487
suil_sogannen_bain,63245.3754,0.69239526,0.13938041,g,0.883022007592786,0.26404360382786585,0.17775391682679292,24.035136803154273,0.2185606489724266,4.967665542094473,-18.148093422733027,-17.727512848949473,42933.52481162175
suil_sogannen_bain,63254.5762,1.57860509,0.41174896,z,1.7376512911042812,0.10422282146272958,0.45323312111887654,23.300159053829987,0.28319353331332964,3.8339018269772924,-18.883071172057313,-18.46249059827376,42939.77068766547
suil_sogannen_bain,63220.0734,1.89665897,0.21743996,r,2.241639771554088,0.18144143507566557,0.2569898278872611,23.023651063940687,0.12447279171814395,8.722678986879874,-19.159579161946613,-18.73899858816306,42916.348788269635
suil_sogannen_bain,63213.1728,1.61742735,0.12244654,r,1.9116190800285693,0.18144143507566557,0.14471817985981342,23.196562230783154,0.08219512401924232,13.209253197354537,-18.986667995104145,-18.566087421320592,42911.66438123684
suil_sogannen_bain,63208.5724,1.64118782,0.16062269,r,1.939701310616822,0.18144143507566557,0.18983813949326012,23.180728474180835,0.10626076291416879,10.217658663293461,-19.002501751706465,-18.58192117792291,42908.541443214985
suil_sogannen_bain,63180.9702,1.15374994,0.20883137,i,1.3047346600483074,0.13352627011626908,0.23615994861449116,23.611260123544028,0.19652072883162242,5.52479227617958,-18.571970102343272,-18.15138952855972,42889.80395085194
suil_sogannen_bain,63183.2704,1.04365557,0.17417402,r,1.2334847068031167,0.18144143507566557,0.20585430305557625,23.67223119899103,0.18119679028040497,5.99202780070185,-18.51099902689627,-18.090418453112715,42891.36541986287
suil_sogannen_bain,63183.2704,1.20230104,0.23791798,i,1.3596393675219836,0.13352627011626908,0.26905295852468686,23.56650629522525,0.21485148565530685,5.053426563221494,-18.61672393066205,-18.196143356878498,42891.36541986287
suil_sogannen_bain,63263.777,1.48722161,0.31095464,r,1.757730389502074,0.18144143507566557,0.3675137698440767,23.287684968946152,0.2270103583860178,4.782760630296432,-18.895545256941148,-18.474964683157594,42946.016563709185
suil_sogannen_bain,63190.1709,1.99679454,0.36847563,z,2.197973788682627,0.10422282146272958,0.4055999554707906,23.045009349627673,0.2003547806486193,5.419068121275755,-19.138220876259627,-18.717640302476074,42896.04975901161
suil_sogannen_bain,63194.7713,1.89280961,0.20775174,i,2.140510883181081,0.13352627011626908,0.23493903355119075,23.07377202154168,0.11916866045470767,9.110920611302703,-19.10945820434562,-18.688877630562068,42899.172697033464
suil_sogannen_bain,63203.9721,0.85711701,0.14721465,g,1.0930941134867476,0.26404360382786585,0.18774504000802858,23.8034217333998,0.1864812779480323,5.822226320546222,-18.3798084924875,-17.959227918703945,42905.41857307718
suil_sogannen_bain,63203.9721,1.53504094,0.17268353,r,1.8142475144426053,0.18144143507566557,0.20409270979292257,23.253324280378784,0.12213925739754965,8.889330325827832,-18.929905945508516,-18.509325371724962,42905.41857307718
suil_sogannen_bain,63194.7713,1.47479485,0.11360043,r,1.743043342495644,0.18144143507566557,0.13426306256503567,23.296795156267635,0.08363203853545564,12.982299890942317,-18.886435069619665,-18.465854495836112,42899.172697033464
suil_sogannen_bain,63263.777,1.61533903,0.33496638,i,1.826729299912087,0.13352627011626908,0.37880153297075114,23.245880135489255,0.22514476489976806,4.8223915188145146,-18.937350090398045,-18.51676951661449,42946.016563709185
suil_sogannen_bain,63220.0734,2.28428421,0.33670358,i,2.583215546852437,0.13352627011626908,0.38076607049561195,22.869664007833265,0.16003755814504148,6.78425875364913,-19.313566218054035,-18.89298564427048,42916.348788269635
suil_sogannen_bain,63279.8783,1.23650802,0.31117679,i,1.3983228212533694,0.13352627011626908,0.3518987340667368,23.536047008306923,0.2732338986231706,3.9736511839459494,-18.647183217580377,-18.226602643796824,42956.946778901634
suil_sogannen_bain,63574.3024,0.71657306,0.21106096,i,0.8103469178415518,0.13352627011626908,0.23868131242985752,24.128388160736392,0.31979506134797664,3.3950999749077235,-18.054842065150908,-17.634261491367354,43156.81379403978
suil_sogannen_bain,63291.3792,1.33063938,0.34951761,i,1.504772619196141,0.13352627011626908,0.3952570000257134,23.456388421774733,0.28518915724373944,3.807073926833043,-18.726841804112567,-18.306261230329014,42964.75405607223
suil_sogannen_bain,63300.58,1.09560479,0.2253614,r,1.294882901995378,0.18144143507566557,0.26635208817382144,23.619489381386977,0.2233314725969559,4.861545899164632,-18.563740844500323,-18.14316027071677,42970.99993211595
suil_sogannen_bain,63298.2798,0.5407594,0.09248506,g,0.6896385324946772,0.26404360382786585,0.11794757715923601,24.303511824701516,0.1856914147793416,5.8469919357786,-17.879718401185784,-17.45913782740223,42969.43846310501
suil_sogannen_bain,63302.8802,1.03128519,0.2116791,r,1.218864294680616,0.18144143507566557,0.2501811326507342,23.68517723467629,0.22285558339164802,4.871927318285082,-18.49805299121101,-18.077472417427458,42972.56140112687
suil_sogannen_bain,63305.1803,2.4638092,0.60019408,z,2.7120406899325316,0.10422282146272958,0.6606642944659111,22.816825119397357,0.2644898162315073,4.105020829262428,-19.366405106489943,-18.94582453270639,42974.12280225375
